invoice_id,branch,city,Customer_type,Gender,Unit_Price,Product_line,Quantity,VAT,total,Date,Time,payment_method,Cogs,Gross_margin_percentage,Gross_income,Rating,time_of_day,Day,Month,Day_type
401-09-4232,C,Naypyitaw,Member,Male,86.69,"Home and lifestyle",5,21.6725,455.1225,"2019-02-11 00:00:00",18:38:00,Ewallet,433.450,4.761904716,21.6725,9.4,Evening,Monday,February,Weekday
401-18-8016,B,Mandalay,Member,Female,98.13,"Sports and travel",1,4.9065,103.0365,"2019-01-21 00:00:00",17:36:00,Cash,98.130,4.761904716,4.9065,8.9,Evening,Monday,January,Weekday
404-91-5964,A,Yangon,Normal,Male,74.58,"Electronic accessories",7,26.1030,548.1630,"2019-02-04 00:00:00",16:09:00,"Credit card",522.060,4.761904716,26.1030,9.0,Evening,Monday,February,Weekday
405-31-3305,A,Yangon,Member,Male,43.13,"Fashion accessories",10,21.5650,452.8650,"2019-02-02 00:00:00",18:31:00,"Credit card",431.300,4.761904716,21.5650,5.5,Evening,Saturday,February,Weekend
406-46-7107,A,Yangon,Normal,Female,96.52,"Home and lifestyle",6,28.9560,608.0760,"2019-01-11 00:00:00",11:52:00,Cash,579.120,4.761904716,28.9560,4.5,Morning,Friday,January,Weekday
407-63-8975,A,Yangon,Normal,Male,73.88,"Food and beverages",6,22.1640,465.4440,"2019-03-23 00:00:00",19:16:00,Ewallet,443.280,4.761904716,22.1640,4.4,Evening,Saturday,March,Weekend
408-26-9866,C,Naypyitaw,Normal,Female,73.98,"Sports and travel",7,25.8930,543.7530,"2019-03-02 00:00:00",16:42:00,Ewallet,517.860,4.761904716,25.8930,4.1,Evening,Saturday,March,Weekend
408-66-6712,C,Naypyitaw,Member,Female,47.71,"Health and beauty",6,14.3130,300.5730,"2019-02-16 00:00:00",14:19:00,Ewallet,286.260,4.761904716,14.3130,4.4,Afternoon,Saturday,February,Weekend
409-33-9708,A,Yangon,Normal,Female,98.48,"Fashion accessories",2,9.8480,206.8080,"2019-02-19 00:00:00",10:12:00,Ewallet,196.960,4.761904716,9.8480,9.2,Morning,Tuesday,February,Weekday
409-49-6995,C,Naypyitaw,Member,Female,47.27,"Food and beverages",6,14.1810,297.8010,"2019-02-05 00:00:00",10:17:00,Cash,283.620,4.761904716,14.1810,8.8,Morning,Tuesday,February,Weekday
410-67-1709,A,Yangon,Member,Female,63.88,"Fashion accessories",8,25.5520,536.5920,"2019-01-20 00:00:00",17:48:00,Ewallet,511.040,4.761904716,25.5520,9.9,Evening,Sunday,January,Weekend
411-77-0180,A,Yangon,Member,Male,72.20,"Electronic accessories",7,25.2700,530.6700,"2019-03-26 00:00:00",20:14:00,Ewallet,505.400,4.761904716,25.2700,4.3,Evening,Tuesday,March,Weekday
413-20-6708,C,Naypyitaw,Member,Female,51.47,"Fashion accessories",1,2.5735,54.0435,"2019-03-18 00:00:00",15:52:00,Ewallet,51.470,4.761904716,2.5735,8.5,Afternoon,Monday,March,Weekday
414-12-7047,B,Mandalay,Normal,Male,19.79,"Food and beverages",8,7.9160,166.2360,"2019-01-18 00:00:00",12:04:00,Ewallet,158.320,4.761904716,7.9160,8.7,Afternoon,Friday,January,Weekday
416-13-5917,C,Naypyitaw,Normal,Female,97.03,"Food and beverages",5,24.2575,509.4075,"2019-01-30 00:00:00",16:24:00,Ewallet,485.150,4.761904716,24.2575,9.3,Evening,Wednesday,January,Weekday
416-17-9926,A,Yangon,Member,Female,74.22,"Electronic accessories",10,37.1100,779.3100,"2019-01-01 00:00:00",14:42:00,"Credit card",742.200,4.761904716,37.1100,4.3,Afternoon,Tuesday,January,Weekday
418-02-5978,B,Mandalay,Normal,Female,84.09,"Health and beauty",9,37.8405,794.6505,"2019-02-11 00:00:00",10:54:00,Cash,756.810,4.761904716,37.8405,8.0,Morning,Monday,February,Weekday
418-05-0656,B,Mandalay,Normal,Female,25.56,"Fashion accessories",7,8.9460,187.8660,"2019-02-02 00:00:00",20:42:00,Cash,178.920,4.761904716,8.9460,7.1,Evening,Saturday,February,Weekend
420-04-7590,B,Mandalay,Normal,Male,99.70,"Home and lifestyle",3,14.9550,314.0550,"2019-03-18 00:00:00",11:29:00,Ewallet,299.100,4.761904716,14.9550,4.7,Morning,Monday,March,Weekday
420-11-4919,C,Naypyitaw,Member,Female,71.39,"Food and beverages",5,17.8475,374.7975,"2019-02-17 00:00:00",19:57:00,"Credit card",356.950,4.761904716,17.8475,5.5,Evening,Sunday,February,Weekend
420-18-8989,A,Yangon,Member,Female,51.52,"Sports and travel",8,20.6080,432.7680,"2019-02-02 00:00:00",15:47:00,Cash,412.160,4.761904716,20.6080,9.6,Afternoon,Saturday,February,Weekend
420-97-3340,A,Yangon,Normal,Female,71.68,"Food and beverages",3,10.7520,225.7920,"2019-03-28 00:00:00",15:30:00,"Credit card",215.040,4.761904716,10.7520,9.2,Afternoon,Thursday,March,Weekday
421-95-9805,A,Yangon,Normal,Female,28.96,"Electronic accessories",1,1.4480,30.4080,"2019-02-07 00:00:00",10:18:00,"Credit card",28.960,4.761904716,1.4480,6.2,Morning,Thursday,February,Weekday
422-29-8786,A,Yangon,Normal,Female,67.09,"Home and lifestyle",5,16.7725,352.2225,"2019-01-03 00:00:00",16:47:00,"Credit card",335.450,4.761904716,16.7725,9.1,Evening,Thursday,January,Weekday
423-64-4619,A,Yangon,Member,Female,15.55,"Health and beauty",9,6.9975,146.9475,"2019-03-07 00:00:00",13:12:00,Cash,139.950,4.761904716,6.9975,5.0,Afternoon,Thursday,March,Weekday
423-80-0988,C,Naypyitaw,Normal,Male,76.40,"Sports and travel",2,7.6400,160.4400,"2019-01-30 00:00:00",19:42:00,Ewallet,152.800,4.761904716,7.6400,6.5,Evening,Wednesday,January,Weekday
425-85-2085,B,Mandalay,Member,Male,54.86,"Health and beauty",5,13.7150,288.0150,"2019-03-29 00:00:00",16:48:00,Ewallet,274.300,4.761904716,13.7150,9.8,Evening,Friday,March,Weekday
426-39-2418,C,Naypyitaw,Normal,Male,61.41,"Electronic accessories",7,21.4935,451.3635,"2019-01-14 00:00:00",10:02:00,Cash,429.870,4.761904716,21.4935,9.8,Morning,Monday,January,Weekday
427-45-9297,B,Mandalay,Member,Female,40.73,"Home and lifestyle",7,14.2555,299.3655,"2019-03-12 00:00:00",11:01:00,Ewallet,285.110,4.761904716,14.2555,5.4,Morning,Tuesday,March,Weekday
428-83-5800,C,Naypyitaw,Member,Female,21.08,"Food and beverages",3,3.1620,66.4020,"2019-02-09 00:00:00",10:25:00,Cash,63.240,4.761904716,3.1620,7.3,Morning,Saturday,February,Weekend
430-02-3888,B,Mandalay,Normal,Male,46.02,"Electronic accessories",6,13.8060,289.9260,"2019-02-07 00:00:00",15:55:00,Cash,276.120,4.761904716,13.8060,7.1,Afternoon,Thursday,February,Weekday
430-53-4718,B,Mandalay,Member,Male,75.37,"Health and beauty",8,30.1480,633.1080,"2019-01-28 00:00:00",15:46:00,"Credit card",602.960,4.761904716,30.1480,8.4,Afternoon,Monday,January,Weekday
430-60-3493,A,Yangon,Member,Female,94.88,"Home and lifestyle",7,33.2080,697.3680,"2019-02-03 00:00:00",14:38:00,Cash,664.160,4.761904716,33.2080,4.2,Afternoon,Sunday,February,Weekend
431-66-2305,B,Mandalay,Normal,Female,88.25,"Electronic accessories",9,39.7125,833.9625,"2019-02-15 00:00:00",20:51:00,"Credit card",794.250,4.761904716,39.7125,7.6,Evening,Friday,February,Weekday
433-08-7822,C,Naypyitaw,Normal,Female,78.89,"Health and beauty",7,27.6115,579.8415,"2019-01-05 00:00:00",19:48:00,Ewallet,552.230,4.761904716,27.6115,7.5,Evening,Saturday,January,Weekend
433-75-6987,B,Mandalay,Member,Female,55.97,"Health and beauty",7,19.5895,411.3795,"2019-03-05 00:00:00",19:06:00,Ewallet,391.790,4.761904716,19.5895,8.9,Evening,Tuesday,March,Weekday
434-35-9162,B,Mandalay,Member,Male,23.34,"Food and beverages",4,4.6680,98.0280,"2019-02-04 00:00:00",18:53:00,Ewallet,93.360,4.761904716,4.6680,7.4,Evening,Monday,February,Weekday
434-83-9547,C,Naypyitaw,Member,Male,38.47,"Food and beverages",8,15.3880,323.1480,"2019-01-23 00:00:00",11:51:00,Cash,307.760,4.761904716,15.3880,7.7,Morning,Wednesday,January,Weekday
435-13-4908,A,Yangon,Member,Male,86.68,"Fashion accessories",8,34.6720,728.1120,"2019-01-24 00:00:00",18:04:00,"Credit card",693.440,4.761904716,34.6720,7.2,Evening,Thursday,January,Weekday
436-54-4512,A,Yangon,Member,Female,91.61,"Food and beverages",1,4.5805,96.1905,"2019-03-20 00:00:00",19:44:00,Cash,91.610,4.761904716,4.5805,9.8,Evening,Wednesday,March,Weekday
437-53-3084,B,Mandalay,Normal,Male,99.89,"Fashion accessories",2,9.9890,209.7690,"2019-02-26 00:00:00",11:48:00,Ewallet,199.780,4.761904716,9.9890,7.1,Morning,Tuesday,February,Weekday
437-58-8131,B,Mandalay,Normal,Female,73.52,"Fashion accessories",2,7.3520,154.3920,"2019-01-15 00:00:00",13:41:00,Ewallet,147.040,4.761904716,7.3520,4.6,Afternoon,Tuesday,January,Weekday
438-01-4015,B,Mandalay,Member,Female,49.49,"Sports and travel",4,9.8980,207.8580,"2019-03-21 00:00:00",15:25:00,Ewallet,197.960,4.761904716,9.8980,6.6,Afternoon,Thursday,March,Weekday
438-23-1242,B,Mandalay,Normal,Male,75.88,"Electronic accessories",7,26.5580,557.7180,"2019-01-24 00:00:00",10:38:00,Ewallet,531.160,4.761904716,26.5580,8.9,Morning,Thursday,January,Weekday
439-54-7422,A,Yangon,Normal,Female,51.19,"Electronic accessories",4,10.2380,214.9980,"2019-03-18 00:00:00",17:15:00,"Credit card",204.760,4.761904716,10.2380,4.7,Evening,Monday,March,Weekday
440-59-5691,C,Naypyitaw,Member,Female,37.15,"Health and beauty",7,13.0025,273.0525,"2019-02-08 00:00:00",13:12:00,"Credit card",260.050,4.761904716,13.0025,7.7,Afternoon,Friday,February,Weekday
441-94-7118,A,Yangon,Member,Male,71.95,"Electronic accessories",1,3.5975,75.5475,"2019-02-04 00:00:00",12:14:00,Cash,71.950,4.761904716,3.5975,7.3,Afternoon,Monday,February,Weekday
442-44-6497,C,Naypyitaw,Member,Male,55.57,"Home and lifestyle",3,8.3355,175.0455,"2019-01-08 00:00:00",11:42:00,"Credit card",166.710,4.761904716,8.3355,5.9,Morning,Tuesday,January,Weekday
442-48-3607,A,Yangon,Member,Male,23.48,"Food and beverages",2,2.3480,49.3080,"2019-03-14 00:00:00",11:21:00,"Credit card",46.960,4.761904716,2.3480,7.9,Morning,Thursday,March,Weekday
443-59-0061,A,Yangon,Member,Male,67.45,"Food and beverages",10,33.7250,708.2250,"2019-02-03 00:00:00",11:25:00,Ewallet,674.500,4.761904716,33.7250,4.2,Morning,Sunday,February,Weekend
443-60-9639,C,Naypyitaw,Member,Female,60.87,"Home and lifestyle",1,3.0435,63.9135,"2019-01-24 00:00:00",13:24:00,Cash,60.870,4.761904716,3.0435,5.5,Afternoon,Thursday,January,Weekday
443-82-0585,A,Yangon,Member,Female,77.68,"Health and beauty",4,15.5360,326.2560,"2019-02-01 00:00:00",19:54:00,Cash,310.720,4.761904716,15.5360,8.4,Evening,Friday,February,Weekday
445-30-9252,A,Yangon,Normal,Male,25.70,"Sports and travel",3,3.8550,80.9550,"2019-01-17 00:00:00",17:59:00,Ewallet,77.100,4.761904716,3.8550,6.1,Evening,Thursday,January,Weekday
446-47-6729,C,Naypyitaw,Normal,Male,99.82,"Fashion accessories",2,9.9820,209.6220,"2019-01-02 00:00:00",18:09:00,"Credit card",199.640,4.761904716,9.9820,6.7,Evening,Wednesday,January,Weekday
447-15-7839,A,Yangon,Member,Female,22.24,"Sports and travel",10,11.1200,233.5200,"2019-02-09 00:00:00",11:00:00,Cash,222.400,4.761904716,11.1200,4.2,Morning,Saturday,February,Weekend
448-34-8700,B,Mandalay,Member,Male,36.91,"Home and lifestyle",7,12.9185,271.2885,"2019-02-10 00:00:00",13:51:00,Ewallet,258.370,4.761904716,12.9185,6.7,Afternoon,Sunday,February,Weekend
448-61-3783,A,Yangon,Normal,Female,90.02,"Electronic accessories",8,36.0080,756.1680,"2019-03-21 00:00:00",16:08:00,"Credit card",720.160,4.761904716,36.0080,4.5,Evening,Thursday,March,Weekday
448-81-5016,A,Yangon,Normal,Male,59.77,"Health and beauty",2,5.9770,125.5170,"2019-03-11 00:00:00",12:01:00,"Credit card",119.540,4.761904716,5.9770,5.8,Afternoon,Monday,March,Weekday
449-16-6770,A,Yangon,Normal,Male,50.79,"Health and beauty",5,12.6975,266.6475,"2019-02-19 00:00:00",14:53:00,"Credit card",253.950,4.761904716,12.6975,5.3,Afternoon,Tuesday,February,Weekday
449-27-2918,B,Mandalay,Member,Female,39.12,"Sports and travel",1,1.9560,41.0760,"2019-03-26 00:00:00",11:02:00,"Credit card",39.120,4.761904716,1.9560,9.6,Morning,Tuesday,March,Weekday
450-28-2866,C,Naypyitaw,Member,Male,17.44,"Food and beverages",5,4.3600,91.5600,"2019-01-15 00:00:00",19:25:00,Cash,87.200,4.761904716,4.3600,8.1,Evening,Tuesday,January,Weekday
450-42-3339,C,Naypyitaw,Normal,Male,84.61,"Health and beauty",10,42.3050,888.4050,"2019-02-09 00:00:00",18:58:00,"Credit card",846.100,4.761904716,42.3050,8.8,Evening,Saturday,February,Weekend
451-28-5717,C,Naypyitaw,Member,Female,83.17,"Home and lifestyle",6,24.9510,523.9710,"2019-03-20 00:00:00",11:23:00,Cash,499.020,4.761904716,24.9510,7.3,Morning,Wednesday,March,Weekday
451-73-2711,C,Naypyitaw,Normal,Male,84.83,"Food and beverages",1,4.2415,89.0715,"2019-01-14 00:00:00",15:20:00,Ewallet,84.830,4.761904716,4.2415,8.8,Afternoon,Monday,January,Weekday
452-04-8808,B,Mandalay,Normal,Male,87.08,"Electronic accessories",7,30.4780,640.0380,"2019-01-26 00:00:00",15:17:00,Cash,609.560,4.761904716,30.4780,5.5,Afternoon,Saturday,January,Weekend
453-12-7053,C,Naypyitaw,Normal,Male,45.74,"Fashion accessories",3,6.8610,144.0810,"2019-03-10 00:00:00",17:38:00,"Credit card",137.220,4.761904716,6.8610,6.5,Evening,Sunday,March,Weekend
453-33-6436,A,Yangon,Normal,Female,93.12,"Home and lifestyle",8,37.2480,782.2080,"2019-02-07 00:00:00",10:09:00,Cash,744.960,4.761904716,37.2480,6.8,Morning,Thursday,February,Weekday
453-63-6187,B,Mandalay,Normal,Male,27.50,"Electronic accessories",3,4.1250,86.6250,"2019-03-01 00:00:00",15:40:00,Ewallet,82.500,4.761904716,4.1250,6.5,Afternoon,Friday,March,Weekday
457-12-0244,C,Naypyitaw,Member,Female,35.22,"Sports and travel",6,10.5660,221.8860,"2019-03-14 00:00:00",13:49:00,Ewallet,211.320,4.761904716,10.5660,6.5,Afternoon,Thursday,March,Weekday
457-13-1708,B,Mandalay,Member,Male,65.23,"Fashion accessories",10,32.6150,684.9150,"2019-01-08 00:00:00",19:07:00,"Credit card",652.300,4.761904716,32.6150,5.2,Evening,Tuesday,January,Weekday
457-94-0464,B,Mandalay,Member,Male,87.87,"Electronic accessories",9,39.5415,830.3715,"2019-01-31 00:00:00",20:32:00,Ewallet,790.830,4.761904716,39.5415,5.6,Evening,Thursday,January,Weekday
458-10-8612,C,Naypyitaw,Normal,Male,64.08,"Health and beauty",7,22.4280,470.9880,"2019-01-20 00:00:00",12:27:00,Ewallet,448.560,4.761904716,22.4280,7.6,Afternoon,Sunday,January,Weekend
458-41-1477,C,Naypyitaw,Normal,Female,46.26,"Health and beauty",6,13.8780,291.4380,"2019-03-08 00:00:00",17:11:00,"Credit card",277.560,4.761904716,13.8780,9.5,Evening,Friday,March,Weekday
458-61-0011,B,Mandalay,Normal,Male,60.30,"Food and beverages",4,12.0600,253.2600,"2019-02-20 00:00:00",18:43:00,Cash,241.200,4.761904716,12.0600,5.8,Evening,Wednesday,February,Weekday
459-45-2396,A,Yangon,Member,Female,99.60,"Food and beverages",3,14.9400,313.7400,"2019-02-25 00:00:00",18:45:00,Cash,298.800,4.761904716,14.9400,5.8,Evening,Monday,February,Weekday
459-50-7686,A,Yangon,Normal,Female,23.46,"Electronic accessories",6,7.0380,147.7980,"2019-01-13 00:00:00",19:14:00,Ewallet,140.760,4.761904716,7.0380,6.4,Evening,Sunday,January,Weekend
460-35-4390,A,Yangon,Normal,Male,30.68,"Home and lifestyle",3,4.6020,96.6420,"2019-01-22 00:00:00",11:00:00,Ewallet,92.040,4.761904716,4.6020,9.1,Morning,Tuesday,January,Weekday
460-93-5834,A,Yangon,Normal,Male,45.58,"Sports and travel",7,15.9530,335.0130,"2019-01-13 00:00:00",10:03:00,Cash,319.060,4.761904716,15.9530,5.0,Morning,Sunday,January,Weekend
462-67-9126,A,Yangon,Normal,Male,73.22,"Home and lifestyle",6,21.9660,461.2860,"2019-01-21 00:00:00",17:44:00,Cash,439.320,4.761904716,21.9660,7.2,Evening,Monday,January,Weekday
462-78-5240,C,Naypyitaw,Normal,Female,26.61,"Electronic accessories",2,2.6610,55.8810,"2019-03-19 00:00:00",14:35:00,Cash,53.220,4.761904716,2.6610,4.2,Afternoon,Tuesday,March,Weekday
466-61-5506,B,Mandalay,Member,Female,90.70,"Electronic accessories",6,27.2100,571.4100,"2019-02-26 00:00:00",10:52:00,Cash,544.200,4.761904716,27.2100,5.3,Morning,Tuesday,February,Weekday
468-01-2051,B,Mandalay,Normal,Male,62.08,"Food and beverages",7,21.7280,456.2880,"2019-03-06 00:00:00",13:46:00,Ewallet,434.560,4.761904716,21.7280,5.4,Afternoon,Wednesday,March,Weekday
468-88-0009,A,Yangon,Member,Male,65.94,"Home and lifestyle",4,13.1880,276.9480,"2019-03-24 00:00:00",10:29:00,Cash,263.760,4.761904716,13.1880,6.0,Morning,Sunday,March,Weekend
468-99-7231,C,Naypyitaw,Normal,Female,44.01,"Home and lifestyle",8,17.6040,369.6840,"2019-03-03 00:00:00",17:36:00,Cash,352.080,4.761904716,17.6040,8.8,Evening,Sunday,March,Weekend
470-31-3286,B,Mandalay,Normal,Male,14.82,"Health and beauty",3,2.2230,46.6830,"2019-03-01 00:00:00",11:30:00,"Credit card",44.460,4.761904716,2.2230,8.7,Morning,Friday,March,Weekday
470-32-9057,A,Yangon,Member,Male,51.34,"Food and beverages",5,12.8350,269.5350,"2019-03-28 00:00:00",15:31:00,"Credit card",256.700,4.761904716,12.8350,9.1,Afternoon,Thursday,March,Weekday
471-06-8611,C,Naypyitaw,Normal,Female,52.42,"Food and beverages",1,2.6210,55.0410,"2019-02-06 00:00:00",10:22:00,"Credit card",52.420,4.761904716,2.6210,6.3,Morning,Wednesday,February,Weekday
471-41-2823,C,Naypyitaw,Normal,Male,99.79,"Food and beverages",2,9.9790,209.5590,"2019-03-07 00:00:00",20:37:00,Ewallet,199.580,4.761904716,9.9790,8.0,Evening,Thursday,March,Weekday
472-15-9636,A,Yangon,Normal,Male,50.93,"Home and lifestyle",8,20.3720,427.8120,"2019-03-22 00:00:00",19:36:00,Ewallet,407.440,4.761904716,20.3720,9.2,Evening,Friday,March,Weekday
474-33-8305,C,Naypyitaw,Member,Male,67.39,"Fashion accessories",7,23.5865,495.3165,"2019-03-23 00:00:00",13:23:00,Ewallet,471.730,4.761904716,23.5865,6.9,Afternoon,Saturday,March,Weekend
477-24-6490,B,Mandalay,Normal,Female,99.71,"Health and beauty",6,29.9130,628.1730,"2019-02-26 00:00:00",16:52:00,Ewallet,598.260,4.761904716,29.9130,7.9,Evening,Tuesday,February,Weekday
477-59-2456,C,Naypyitaw,Normal,Female,45.44,"Fashion accessories",7,15.9040,333.9840,"2019-01-23 00:00:00",11:15:00,Cash,318.080,4.761904716,15.9040,9.2,Morning,Wednesday,January,Weekday
478-06-7835,A,Yangon,Normal,Male,89.69,"Fashion accessories",1,4.4845,94.1745,"2019-01-11 00:00:00",11:20:00,Ewallet,89.690,4.761904716,4.4845,4.9,Morning,Friday,January,Weekday
479-26-8945,B,Mandalay,Member,Female,16.49,"Sports and travel",2,1.6490,34.6290,"2019-02-05 00:00:00",11:32:00,Ewallet,32.980,4.761904716,1.6490,4.6,Morning,Tuesday,February,Weekday
480-63-2856,C,Naypyitaw,Normal,Male,19.25,"Food and beverages",8,7.7000,161.7000,"2019-01-23 00:00:00",18:37:00,Ewallet,154.000,4.761904716,7.7000,6.6,Evening,Wednesday,January,Weekday
482-17-1179,A,Yangon,Member,Male,11.94,"Electronic accessories",3,1.7910,37.6110,"2019-01-19 00:00:00",12:47:00,"Credit card",35.820,4.761904716,1.7910,8.1,Afternoon,Saturday,January,Weekend
483-71-1164,C,Naypyitaw,Normal,Female,81.30,"Health and beauty",6,24.3900,512.1900,"2019-03-08 00:00:00",16:43:00,Ewallet,487.800,4.761904716,24.3900,5.3,Evening,Friday,March,Weekday
484-22-8230,C,Naypyitaw,Member,Female,51.89,"Fashion accessories",7,18.1615,381.3915,"2019-01-08 00:00:00",20:08:00,Cash,363.230,4.761904716,18.1615,4.5,Evening,Tuesday,January,Weekday
485-30-8700,A,Yangon,Normal,Female,33.26,"Sports and travel",5,8.3150,174.6150,"2019-03-18 00:00:00",16:10:00,"Credit card",166.300,4.761904716,8.3150,4.2,Evening,Monday,March,Weekday
487-79-6868,B,Mandalay,Member,Female,12.29,"Home and lifestyle",9,5.5305,116.1405,"2019-03-26 00:00:00",19:28:00,"Credit card",110.610,4.761904716,5.5305,8.0,Evening,Tuesday,March,Weekday
488-25-4221,C,Naypyitaw,Member,Female,30.41,"Food and beverages",1,1.5205,31.9305,"2019-02-22 00:00:00",10:36:00,"Credit card",30.410,4.761904716,1.5205,8.4,Morning,Friday,February,Weekday
489-64-4354,C,Naypyitaw,Normal,Male,16.28,"Fashion accessories",1,0.8140,17.0940,"2019-03-09 00:00:00",15:36:00,Cash,16.280,4.761904716,0.8140,5.0,Afternoon,Saturday,March,Weekend
489-82-1237,A,Yangon,Normal,Female,93.88,"Electronic accessories",7,32.8580,690.0180,"2019-01-05 00:00:00",11:51:00,"Credit card",657.160,4.761904716,32.8580,7.3,Morning,Saturday,January,Weekend
490-29-1201,A,Yangon,Normal,Female,15.34,"Sports and travel",1,0.7670,16.1070,"2019-01-06 00:00:00",11:09:00,Cash,15.340,4.761904716,0.7670,6.5,Morning,Sunday,January,Weekend
490-95-0021,B,Mandalay,Member,Female,33.21,"Food and beverages",10,16.6050,348.7050,"2019-01-08 00:00:00",14:25:00,Ewallet,332.100,4.761904716,16.6050,6.0,Afternoon,Tuesday,January,Weekday
491-38-3499,A,Yangon,Member,Male,55.45,"Fashion accessories",1,2.7725,58.2225,"2019-02-26 00:00:00",17:46:00,"Credit card",55.450,4.761904716,2.7725,4.9,Evening,Tuesday,February,Weekday
493-65-6248,C,Naypyitaw,Member,Female,36.98,"Sports and travel",10,18.4900,388.2900,"2019-01-01 00:00:00",19:48:00,"Credit card",369.800,4.761904716,18.4900,7.0,Evening,Tuesday,January,Weekday
497-36-0989,A,Yangon,Normal,Male,51.94,"Fashion accessories",3,7.7910,163.6110,"2019-02-15 00:00:00",15:21:00,Cash,155.820,4.761904716,7.7910,7.9,Afternoon,Friday,February,Weekday
497-37-6538,A,Yangon,Normal,Male,58.91,"Sports and travel",7,20.6185,432.9885,"2019-01-17 00:00:00",15:15:00,Ewallet,412.370,4.761904716,20.6185,9.7,Afternoon,Thursday,January,Weekday
498-41-1961,B,Mandalay,Normal,Male,66.68,"Health and beauty",5,16.6700,350.0700,"2019-02-20 00:00:00",18:01:00,Cash,333.400,4.761904716,16.6700,7.6,Evening,Wednesday,February,Weekday
499-27-7781,B,Mandalay,Normal,Female,53.21,"Food and beverages",8,21.2840,446.9640,"2019-03-14 00:00:00",16:45:00,Ewallet,425.680,4.761904716,21.2840,5.0,Evening,Thursday,March,Weekday
500-02-2261,C,Naypyitaw,Normal,Female,57.29,"Food and beverages",6,17.1870,360.9270,"2019-03-21 00:00:00",17:04:00,Ewallet,343.740,4.761904716,17.1870,5.9,Evening,Thursday,March,Weekday
501-61-1753,B,Mandalay,Normal,Female,63.15,"Home and lifestyle",6,18.9450,397.8450,"2019-01-03 00:00:00",20:24:00,Ewallet,378.900,4.761904716,18.9450,9.8,Evening,Thursday,January,Weekday
502-05-1910,A,Yangon,Normal,Male,65.18,"Health and beauty",3,9.7770,205.3170,"2019-02-25 00:00:00",20:35:00,"Credit card",195.540,4.761904716,9.7770,6.3,Evening,Monday,February,Weekday
